Year,State,Crop,Min Price,Max Price
31-07-2023,West Bengal,Pointed gourd (Parval),2800,3000
31-07-2023,West Bengal,Brinjal,2800,3000
31-07-2023,West Bengal,Cucumbar(Kheera),2200,2600
31-07-2023,West Bengal,Green Chilli,7500,8000
31-07-2023,West Bengal,Jute,5500,5700
31-07-2023,West Bengal,Potato,1200,1220
31-07-2023,West Bengal,Bhindi(Ladies Finger),1400,1800
31-07-2023,West Bengal,Bitter gourd,3000,3500
31-07-2023,West Bengal,Brinjal,1400,1800
31-07-2023,West Bengal,Carrot,3000,3500
31-07-2023,West Bengal,Cucumbar(Kheera),3000,3500
31-07-2023,West Bengal,Green Chilli,4000,4500
31-07-2023,West Bengal,Onion,1800,2200
31-07-2023,West Bengal,Pointed gourd (Parval),1200,1500
31-07-2023,West Bengal,Potato,1200,1300
31-07-2023,West Bengal,Ridgeguard(Tori),2500,3000
31-07-2023,West Bengal,Squash(Chappal Kadoo),3000,3500
31-07-2023,West Bengal,Sweet Pumpkin,1800,2200
31-07-2023,West Bengal,Tomato,15000,16000
31-07-2023,West Bengal,Cabbage,4000,5000
31-07-2023,West Bengal,Carrot,8000,10000
31-07-2023,West Bengal,French Beans (Frasbean),4000,6000
31-07-2023,West Bengal,Potato,2500,3000
31-07-2023,West Bengal,Rice,5000,7000
31-07-2023,West Bengal,Onion,1850,1950
31-07-2023,West Bengal,Pointed gourd (Parval),1400,1600
31-07-2023,West Bengal,Potato,1500,1540
31-07-2023,West Bengal,Rice,4050,4150
31-07-2023,West Bengal,Onion,1800,1900
31-07-2023,West Bengal,Paddy(Dhan)(Common),2167,2203
31-07-2023,West Bengal,Paddy(Dhan)(Common),2180,2250
31-07-2023,West Bengal,Pointed gourd (Parval),1300,1500
31-07-2023,West Bengal,Potato,1460,1500
31-07-2023,West Bengal,Rice,3200,3300
31-07-2023,West Bengal,Rice,3450,3550
31-07-2023,West Bengal,Green Gram Dal (Moong Dal),9500,10500
31-07-2023,West Bengal,Lentil (Masur)(Whole),7500,10000
31-07-2023,West Bengal,Onion,1500,2000
31-07-2023,West Bengal,Potato,1650,1750
31-07-2023,West Bengal,Potato,1300,1500
31-07-2023,West Bengal,Rice,3500,3700
31-07-2023,West Bengal,Jute,5240,5325
31-07-2023,West Bengal,Mustard,5540,5620
31-07-2023,West Bengal,Paddy(Dhan)(Common),2150,2230
31-07-2023,West Bengal,Potato,1640,1710
31-07-2023,West Bengal,Rice,3560,3625
31-07-2023,West Bengal,Mustard,5550,5700
31-07-2023,West Bengal,Paddy(Dhan)(Common),2110,2220
31-07-2023,West Bengal,Potato,1300,1400
31-07-2023,West Bengal,Rice,3250,3425
31-07-2023,West Bengal,Wheat,2200,2300
31-07-2023,West Bengal,Brinjal,3500,3700
31-07-2023,West Bengal,Cabbage,2900,3100
31-07-2023,West Bengal,Green Chilli,5500,6500
31-07-2023,West Bengal,Onion,2100,2300
31-07-2023,West Bengal,Potato,1640,1660
31-07-2023,West Bengal,Rice,3200,3600
31-07-2023,West Bengal,Rice,2800,3200
31-07-2023,West Bengal,Rice,2200,2600
31-07-2023,West Bengal,Sweet Pumpkin,1700,1900
31-07-2023,West Bengal,Brinjal,3800,4000
31-07-2023,West Bengal,Green Chilli,6500,7500
31-07-2023,West Bengal,Jute,5200,5400
31-07-2023,West Bengal,Mustard,6000,6200
31-07-2023,West Bengal,Onion,2100,2200
31-07-2023,West Bengal,Potato,1620,1660
31-07-2023,West Bengal,Rice,4200,4400
31-07-2023,West Bengal,Wheat,2400,2600
31-07-2023,West Bengal,Brinjal,3450,3550
31-07-2023,West Bengal,Green Chilli,5550,6050
31-07-2023,West Bengal,Jute,5250,5350
31-07-2023,West Bengal,Mustard,5650,5750
31-07-2023,West Bengal,Onion,2150,2250
31-07-2023,West Bengal,Potato,1600,1680
31-07-2023,West Bengal,Rice,3000,3200
31-07-2023,West Bengal,Sweet Pumpkin,1750,1850
31-07-2023,West Bengal,Bitter gourd,4000,4000
31-07-2023,West Bengal,Brinjal,3500,3500
31-07-2023,West Bengal,Green Chilli,7000,7000
31-07-2023,West Bengal,Onion,2200,2200
31-07-2023,West Bengal,Potato,1600,1600
31-07-2023,West Bengal,Pumpkin,1000,1000
31-07-2023,West Bengal,Bitter gourd,4900,5100
31-07-2023,West Bengal,Brinjal,2900,3100
31-07-2023,West Bengal,Cabbage,4300,4500
31-07-2023,West Bengal,Cucumbar(Kheera),3300,3500
31-07-2023,West Bengal,Green Chilli,6800,7000
31-07-2023,West Bengal,Guava,5000,6000
31-07-2023,West Bengal,Onion,2000,2200
31-07-2023,West Bengal,Rice,2900,3100
31-07-2023,West Bengal,Rice,4500,4700
31-07-2023,West Bengal,Jute,5300,5500
31-07-2023,West Bengal,Potato,1250,1350
31-07-2023,West Bengal,Rice,3500,3700
31-07-2023,West Bengal,Jute,5300,5500
31-07-2023,West Bengal,Rice,3500,3700
31-07-2023,West Bengal,Wheat,2300,2400
01-08-2023,Andhra Pradesh,Gur(Jaggery),3000,3200
01-08-2023,Andhra Pradesh,Gur(Jaggery),2500,2500
01-08-2023,Andhra Pradesh,Groundnut,5089,7389
01-08-2023,Andhra Pradesh,Turmeric,5589,10069
01-08-2023,Andhra Pradesh,Turmeric,6675,10312
01-08-2023,Andhra Pradesh,Banana,960,2720
01-08-2023,Andhra Pradesh,Paddy(Dhan)(Common),2040,2050
01-08-2023,Andhra Pradesh,Paddy(Dhan)(Common),2040,2060
01-08-2023,Andhra Pradesh,Paddy(Dhan)(Common),2040,2040
01-08-2023,Andhra Pradesh,Paddy(Dhan)(Common),2060,2060
01-08-2023,Andhra Pradesh,Paddy(Dhan)(Common),2000,2080
01-08-2023,Andhra Pradesh,Dry Chillies,12000,23000
01-08-2023,Andhra Pradesh,Dry Chillies,10000,23500
01-08-2023,Andhra Pradesh,Dry Chillies,9500,26000
01-08-2023,Andhra Pradesh,Dry Chillies,12900,24500
01-08-2023,Andhra Pradesh,Dry Chillies,5000,14500
01-08-2023,Andhra Pradesh,Black Gram (Urd Beans)(Whole),8100,8300
01-08-2023,Andhra Pradesh,Lemon,800,1600
01-08-2023,Andhra Pradesh,Castor Seed,4862,6203
01-08-2023,Andhra Pradesh,Cotton,4489,7369
01-08-2023,Andhra Pradesh,Groundnut,5189,8039
01-08-2023,Andhra Pradesh,Jowar(Sorghum),3040,3120
01-08-2023,Andhra Pradesh,Bengal Gram(Gram)(Whole),4600,5000
01-08-2023,Andhra Pradesh,Jowar(Sorghum),3400,3800
01-08-2023,Andhra Pradesh,Paddy(Dhan)(Common),1900,2300
01-08-2023,Andhra Pradesh,Ajwan,4220,19688
01-08-2023,Andhra Pradesh,Arhar (Tur/Red Gram)(Whole),5059,9459
01-08-2023,Andhra Pradesh,Bengal Gram(Gram)(Whole),4805,5335
01-08-2023,Andhra Pradesh,Black Gram (Urd Beans)(Whole),7811,7861
01-08-2023,Andhra Pradesh,Castor Seed,6019,6180
01-08-2023,Andhra Pradesh,Dry Chillies,10099,17201
01-08-2023,Andhra Pradesh,Groundnut,5071,8409
01-08-2023,Andhra Pradesh,Maize,2009,2009
01-08-2023,Andhra Pradesh,Sunflower,4239,6400
01-08-2023,Andhra Pradesh,Bengal Gram(Gram)(Whole),5335,5335
01-08-2023,Andhra Pradesh,Maize,1962,1962
01-08-2023,Andhra Pradesh,Paddy(Dhan)(Common),2040,2040
01-08-2023,Bihar,Bhindi(Ladies Finger),1200,1400
01-08-2023,Bihar,Brinjal,3500,3700
01-08-2023,Bihar,Onion,1700,1900
01-08-2023,Bihar,Potato,1400,1600
01-08-2023,Bihar,Sponge gourd,1300,1500
01-08-2023,Bihar,Bitter gourd,700,900
01-08-2023,Bihar,Cucumbar(Kheera),1600,1900
01-08-2023,Bihar,Onion,2000,2200
01-08-2023,Bihar,Potato,1500,1700
01-08-2023,Bihar,Wheat,2400,2600
01-08-2023,Bihar,Bitter gourd,700,900
01-08-2023,Bihar,Cucumbar(Kheera),2100,2300
01-08-2023,Bihar,Onion,2000,2200
01-08-2023,Bihar,Potato,1500,1700
01-08-2023,Bihar,Wheat,2400,2600
01-08-2023,Chandigarh,Apple,10000,12500
01-08-2023,Chandigarh,Bottle gourd,1000,2500
01-08-2023,Chandigarh,Cauliflower,1000,4000
01-08-2023,Chandigarh,Cucumbar(Kheera),500,1500
01-08-2023,Chandigarh,Ginger(Green),7000,12000
01-08-2023,Chandigarh,Green Chilli,2000,4000
01-08-2023,Chandigarh,Lemon,1500,2500
01-08-2023,Chandigarh,Mango,1500,4000
01-08-2023,Chandigarh,Mousambi(Sweet Lime),3000,4500
01-08-2023,Chandigarh,Onion,500,1500
01-08-2023,Chandigarh,Peas Wet,4000,8000
01-08-2023,Chandigarh,Pomegranate,8000,12000
01-08-2023,Chandigarh,Potato,400,1400
01-08-2023,Chandigarh,Pumpkin,500,1000
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1550,1850
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1550,1850
01-08-2023,Chattisgarh,Wheat,2200,2200
01-08-2023,Chattisgarh,Maize,1970,1970
01-08-2023,Chattisgarh,Mahua Seed(Hippe seed),1600,2000
01-08-2023,Chattisgarh,Mahua Seed(Hippe seed),1600,2000
01-08-2023,Chattisgarh,Mahua Seed(Hippe seed),1600,2000
01-08-2023,Chattisgarh,Lak(Teora),2700,2700
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1750,1750
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1750,1750
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1755,1755
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1825,1850
01-08-2023,Chattisgarh,Apple,18000,20000
01-08-2023,Chattisgarh,Banana - Green,2000,2200
01-08-2023,Chattisgarh,Bhindi(Ladies Finger),3000,3500
01-08-2023,Chattisgarh,Bitter gourd,2500,2600
01-08-2023,Chattisgarh,Bottle gourd,1000,1200
01-08-2023,Chattisgarh,Brinjal,2500,2600
01-08-2023,Chattisgarh,Cabbage,1600,1800
01-08-2023,Chattisgarh,Capsicum,6000,6200
01-08-2023,Chattisgarh,Carrot,2500,3000
01-08-2023,Chattisgarh,Cauliflower,3000,3500
01-08-2023,Chattisgarh,Coriander(Leaves),5000,6000
01-08-2023,Chattisgarh,Cucumbar(Kheera),800,1000
01-08-2023,Chattisgarh,Garlic,13000,14000
01-08-2023,Chattisgarh,Green Chilli,5500,6000
01-08-2023,Chattisgarh,Guar,5000,5500
01-08-2023,Chattisgarh,Lemon,4000,5000
01-08-2023,Chattisgarh,Little gourd (Kundru),1500,1600
01-08-2023,Chattisgarh,Mango,5000,6000
01-08-2023,Chattisgarh,Mousambi(Sweet Lime),7000,7500
01-08-2023,Chattisgarh,Onion,2000,2200
01-08-2023,Chattisgarh,Papaya (Raw),1800,2200
01-08-2023,Chattisgarh,Pomegranate,16000,20000
01-08-2023,Chattisgarh,Potato,1800,1900
01-08-2023,Chattisgarh,Pumpkin,1800,2000
01-08-2023,Chattisgarh,Raddish,1200,1300
01-08-2023,Chattisgarh,Tinda,2700,2800
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1600,1600
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1700,1700
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1500,1500
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1700,1700
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1550,1550
01-08-2023,Chattisgarh,Bengal Gram(Gram)(Whole),4890,5169
01-08-2023,Chattisgarh,Soyabean,4720,4720
01-08-2023,Chattisgarh,Maize,1500,1600
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1500,1500
01-08-2023,Chattisgarh,Maize,1500,1600
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1500,1500
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1500,1500
01-08-2023,Chattisgarh,Maize,1500,1600
01-08-2023,Chattisgarh,Mahua,4000,4000
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),2100,2100
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1900,1900
01-08-2023,Chattisgarh,Paddy(Dhan)(Common),1797,1800
01-08-2023,Chattisgarh,Maize,1750,1820
01-08-2023,Chattisgarh,Mahua Seed(Hippe seed),3000,3000
01-08-2023,Chattisgarh,Mahua Seed(Hippe seed),3000,3000
01-08-2023,Chattisgarh,Mahua Seed(Hippe seed),3000,3000
01-08-2023,Chattisgarh,Mahua Seed(Hippe seed),3000,3000
01-08-2023,Goa,Arecanut(Betelnut/Supari),35100,35100
01-08-2023,Goa,Arecanut(Betelnut/Supari),38100,38100
01-08-2023,Goa,Arecanut(Betelnut/Supari),36100,36100
01-08-2023,Gujarat,Banana - Green,700,1500
01-08-2023,Gujarat,Beetroot,800,2000
01-08-2023,Gujarat,Bhindi(Ladies Finger),1500,5500
01-08-2023,Gujarat,Bitter gourd,1000,4000
01-08-2023,Gujarat,Bottle gourd,1500,3500
01-08-2023,Gujarat,Brinjal,1500,3500
01-08-2023,Gujarat,Cabbage,1500,2500
01-08-2023,Gujarat,Capsicum,5000,7500
01-08-2023,Gujarat,Carrot,1200,2100
01-08-2023,Gujarat,Cauliflower,500,1600
01-08-2023,Gujarat,Cucumbar(Kheera),1000,3000
01-08-2023,Gujarat,Elephant Yam (Suran),3000,5000
01-08-2023,Gujarat,Green Chilli,1500,5000
01-08-2023,Gujarat,Groundnut pods (raw),4000,8000
01-08-2023,Gujarat,Guar,5000,9000
01-08-2023,Gujarat,Lemon,800,2000
01-08-2023,Gujarat,Onion Green,2000,4000
01-08-2023,Gujarat,Papaya (Raw),1400,1500
01-08-2023,Gujarat,Peas Wet,6000,16000
01-08-2023,Gujarat,Pointed gourd (Parval),3500,4500
01-08-2023,Gujarat,Pumpkin,700,1000
01-08-2023,Gujarat,Sweet Potato,1500,3800
01-08-2023,Gujarat,Tinda,5000,7000
01-08-2023,Gujarat,Coriander(Leaves),1000,3500
01-08-2023,Gujarat,Methi(Leaves),2000,3500
01-08-2023,Gujarat,Mint(Pudina),1300,2000
01-08-2023,Gujarat,Spinach,2000,3500
01-08-2023,Gujarat,Cotton,7000,7550
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),8275,8275
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4250,4755
01-08-2023,Gujarat,Garlic,6000,6000
01-08-2023,Gujarat,Soyabean,4630,4700
01-08-2023,Gujarat,Wheat,2280,2455
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),6550,8275
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4080,4550
01-08-2023,Gujarat,Bhindi(Ladies Finger),2500,4200
01-08-2023,Gujarat,Bitter gourd,2000,4000
01-08-2023,Gujarat,Bottle gourd,2500,4000
01-08-2023,Gujarat,Brinjal,2500,4500
01-08-2023,Gujarat,Cabbage,2000,2700
01-08-2023,Gujarat,Cauliflower,3000,3500
01-08-2023,Gujarat,Coriander(Leaves),3000,8000
01-08-2023,Gujarat,Corriander seed,5025,6775
01-08-2023,Gujarat,Cotton,5005,6650
01-08-2023,Gujarat,Cucumbar(Kheera),1500,2500
01-08-2023,Gujarat,Green Chilli,4500,12100
01-08-2023,Gujarat,Green Gram (Moong)(Whole),4500,7625
01-08-2023,Gujarat,Ground Nut Seed,6550,11775
01-08-2023,Gujarat,Groundnut,6275,6275
01-08-2023,Gujarat,Guar,7500,10000
01-08-2023,Gujarat,Lemon,2000,3000
01-08-2023,Gujarat,Potato,1000,1300
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2000,2160
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4500,4915
01-08-2023,Gujarat,Cotton,5000,7155
01-08-2023,Gujarat,Jowar(Sorghum),3000,4500
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",10000,10000
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",17005,17700
01-08-2023,Gujarat,Wheat,2300,2625
01-08-2023,Gujarat,Wheat,2250,2660
01-08-2023,Gujarat,Bhindi(Ladies Finger),1500,2000
01-08-2023,Gujarat,Bitter gourd,2000,2500
01-08-2023,Gujarat,Brinjal,2000,2500
01-08-2023,Gujarat,Cabbage,1500,2000
01-08-2023,Gujarat,Cauliflower,1000,1500
01-08-2023,Gujarat,Green Chilli,5000,6000
01-08-2023,Gujarat,Lemon,2000,2500
01-08-2023,Gujarat,Potato,1300,1400
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2000,2255
01-08-2023,Gujarat,Wheat,2000,2360
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2225,2275
01-08-2023,Gujarat,Bhindi(Ladies Finger),2500,3500
01-08-2023,Gujarat,Bitter gourd,1500,3500
01-08-2023,Gujarat,Bottle gourd,1200,1800
01-08-2023,Gujarat,Brinjal,2500,5000
01-08-2023,Gujarat,Cabbage,1000,1800
01-08-2023,Gujarat,Cauliflower,2000,4000
01-08-2023,Gujarat,Coriander(Leaves),2000,2500
01-08-2023,Gujarat,Cucumbar(Kheera),1000,1300
01-08-2023,Gujarat,Green Chilli,4500,6500
01-08-2023,Gujarat,Lemon,1500,2000
01-08-2023,Gujarat,Onion,1000,1500
01-08-2023,Gujarat,Pointed gourd (Parval),2000,3500
01-08-2023,Gujarat,Potato,1200,1600
01-08-2023,Gujarat,Surat Beans (Papadi),4000,6000
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),7200,7600
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2400,2800
01-08-2023,Gujarat,Castor Seed,5200,5600
01-08-2023,Gujarat,Cotton,5400,5800
01-08-2023,Gujarat,Jowar(Sorghum),2600,3000
01-08-2023,Gujarat,Maize,1800,2200
01-08-2023,Gujarat,Rice,3000,3600
01-08-2023,Gujarat,Wheat,3000,3600
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),7300,7700
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2200,2600
01-08-2023,Gujarat,Castor Seed,5000,5400
01-08-2023,Gujarat,Cotton,5600,6000
01-08-2023,Gujarat,Jowar(Sorghum),2400,2800
01-08-2023,Gujarat,Maize,2000,2400
01-08-2023,Gujarat,Rice,3000,3600
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4700,4945
01-08-2023,Gujarat,Cotton,6425,7175
01-08-2023,Gujarat,Groundnut,7550,8025
01-08-2023,Gujarat,Jowar(Sorghum),3375,4400
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",16750,16750
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",14005,17125
01-08-2023,Gujarat,Wheat,2395,2545
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),1985,2500
01-08-2023,Gujarat,Green Gram (Moong)(Whole),7750,8340
01-08-2023,Gujarat,Jowar(Sorghum),4200,4200
01-08-2023,Gujarat,Onion,250,1740
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",16000,17495
01-08-2023,Gujarat,Wheat,2295,2295
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),5505,5505
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),1825,2400
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),3750,5605
01-08-2023,Gujarat,Castor Seed,5505,5610
01-08-2023,Gujarat,Cotton,6500,6750
01-08-2023,Gujarat,Groundnut,5700,8125
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",13025,18505
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4250,4765
01-08-2023,Gujarat,Cummin Seed(Jeera),47125,48375
01-08-2023,Gujarat,Jowar(Sorghum),3095,4910
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",10000,17250
01-08-2023,Gujarat,Wheat,2260,2775
01-08-2023,Gujarat,Cotton,6700,7450
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),7500,8000
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),8000,8300
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),1800,2300
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),5000,5150
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),5250,5275
01-08-2023,Gujarat,Black Gram (Urd Beans)(Whole),6000,8000
01-08-2023,Gujarat,Castor Seed,5700,5800
01-08-2023,Gujarat,Castor Seed,5500,5600
01-08-2023,Gujarat,Dry Chillies,15000,28000
01-08-2023,Gujarat,Green Gram (Moong)(Whole),7000,8000
01-08-2023,Gujarat,Green Peas,3000,3500
01-08-2023,Gujarat,Maize,2050,2800
01-08-2023,Gujarat,Maize,2050,2260
01-08-2023,Gujarat,Paddy(Dhan)(Common),1825,1850
01-08-2023,Gujarat,Paddy(Dhan)(Common),2025,2075
01-08-2023,Gujarat,Rice,4500,5500
01-08-2023,Gujarat,Soyabean,4900,4950
01-08-2023,Gujarat,Wheat,2600,2750
01-08-2023,Gujarat,Wheat,2525,2600
01-08-2023,Gujarat,Paddy(Dhan)(Common),1360,1380
01-08-2023,Gujarat,Maize,1890,2130
01-08-2023,Gujarat,Paddy(Dhan)(Common),1560,1780
01-08-2023,Gujarat,Wheat,1980,2260
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2275,2325
01-08-2023,Gujarat,Castor Seed,6265,6315
01-08-2023,Gujarat,Guar,5350,5575
01-08-2023,Gujarat,Paddy(Dhan)(Common),1800,2050
01-08-2023,Gujarat,Wheat,2275,2340
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),1875,2000
01-08-2023,Gujarat,Castor Seed,6280,6365
01-08-2023,Gujarat,Guar Seed(Cluster Beans Seed),5410,5410
01-08-2023,Gujarat,Jowar(Sorghum),4500,6030
01-08-2023,Gujarat,Mustard,5200,5320
01-08-2023,Gujarat,Paddy(Dhan)(Common),2150,2300
01-08-2023,Gujarat,Wheat,2350,2555
01-08-2023,Gujarat,Bhindi(Ladies Finger),1250,3000
01-08-2023,Gujarat,Bitter gourd,2000,2500
01-08-2023,Gujarat,Bottle gourd,750,2000
01-08-2023,Gujarat,Brinjal,2500,3000
01-08-2023,Gujarat,Cabbage,1200,1500
01-08-2023,Gujarat,Cauliflower,1500,1500
01-08-2023,Gujarat,Coriander(Leaves),4000,4000
01-08-2023,Gujarat,Cucumbar(Kheera),1000,2500
01-08-2023,Gujarat,Green Chilli,4000,6000
01-08-2023,Gujarat,Guar,5000,6000
01-08-2023,Gujarat,Lemon,1500,2000
01-08-2023,Gujarat,Spinach,1250,2500
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),1500,2125
01-08-2023,Gujarat,Castor Seed,6250,6390
01-08-2023,Gujarat,Guar Seed(Cluster Beans Seed),5600,5600
01-08-2023,Gujarat,Jowar(Sorghum),4250,4850
01-08-2023,Gujarat,Wheat,2300,2410
01-08-2023,Gujarat,Bhindi(Ladies Finger),2500,3000
01-08-2023,Gujarat,Bitter gourd,2500,2500
01-08-2023,Gujarat,Bottle gourd,1500,4000
01-08-2023,Gujarat,Guar,10000,10000
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),1900,2125
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4310,4705
01-08-2023,Gujarat,Cotton,5400,7080
01-08-2023,Gujarat,Cummin Seed(Jeera),39000,48100
01-08-2023,Gujarat,Groundnut,5700,7950
01-08-2023,Gujarat,Mustard,4000,4740
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",14450,16725
01-08-2023,Gujarat,Wheat,2250,2420
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4350,4670
01-08-2023,Gujarat,Corriander seed,6000,7650
01-08-2023,Gujarat,Cummin Seed(Jeera),50000,54700
01-08-2023,Gujarat,Green Gram (Moong)(Whole),8000,8700
01-08-2023,Gujarat,Groundnut,5500,8000
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",15500,17180
01-08-2023,Gujarat,Wheat,2075,2295
01-08-2023,Gujarat,Ajwan,11800,20000
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),5000,8950
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),1500,2365
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4500,5370
01-08-2023,Gujarat,Castor Seed,6000,6330
01-08-2023,Gujarat,Corriander seed,5000,8275
01-08-2023,Gujarat,Cotton,5000,6750
01-08-2023,Gujarat,Cummin Seed(Jeera),45000,56800
01-08-2023,Gujarat,Garlic,4000,10550
01-08-2023,Gujarat,Ground Nut Seed,7500,10500
01-08-2023,Gujarat,Groundnut,5000,7500
01-08-2023,Gujarat,Jowar(Sorghum),2500,3725
01-08-2023,Gujarat,Mustard,4500,5455
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",13500,17250
01-08-2023,Gujarat,Wheat,2225,2630
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2000,2320
01-08-2023,Gujarat,Black Gram (Urd Beans)(Whole),6625,9360
01-08-2023,Gujarat,Castor Seed,5250,6215
01-08-2023,Gujarat,Groundnut,6605,8540
01-08-2023,Gujarat,Soyabean,4500,4805
01-08-2023,Gujarat,Wheat,2200,2685
01-08-2023,Gujarat,Bitter gourd,3000,5500
01-08-2023,Gujarat,Brinjal,2500,5000
01-08-2023,Gujarat,Cabbage,1000,3000
01-08-2023,Gujarat,Green Chilli,4000,6000
01-08-2023,Gujarat,Guar,4500,6500
01-08-2023,Gujarat,Kartali (Kantola),7000,9000
01-08-2023,Gujarat,Bengal Gram(Gram)(Whole),4505,4755
01-08-2023,Gujarat,Black Gram (Urd Beans)(Whole),7505,8250
01-08-2023,Gujarat,Corriander seed,6285,7150
01-08-2023,Gujarat,Green Gram (Moong)(Whole),7225,8725
01-08-2023,Gujarat,Groundnut,6525,7725
01-08-2023,Gujarat,Soyabean,4505,4825
01-08-2023,Gujarat,Wheat,2075,2505
01-08-2023,Gujarat,Arhar (Tur/Red Gram)(Whole),7775,9155
01-08-2023,Gujarat,Castor Seed,4750,5880
01-08-2023,Gujarat,Corriander seed,6825,7655
01-08-2023,Gujarat,Cowpea (Lobia/Karamani),6000,7680
01-08-2023,Gujarat,Ground Nut Seed,8675,10355
01-08-2023,Gujarat,Groundnut,5750,7130
01-08-2023,Gujarat,Groundnut (Split),7379,8255
01-08-2023,Gujarat,Jowar(Sorghum),3750,5080
01-08-2023,Gujarat,Kulthi(Horse Gram),4595,4835
01-08-2023,Gujarat,Onion,350,1000
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",15060,16680
01-08-2023,Gujarat,"Sesamum(Sesame,Gingelly,Til)",15610,17680
01-08-2023,Gujarat,Soyabean,4475,4655
01-08-2023,Gujarat,Wheat,2345,2625
01-08-2023,Gujarat,Castor Seed,6265,6415
01-08-2023,Gujarat,Castor Seed,6250,6317
01-08-2023,Gujarat,Guar Seed(Cluster Beans Seed),5500,5680
01-08-2023,Gujarat,Potato,1200,1500
01-08-2023,Gujarat,Bhindi(Ladies Finger),2500,3000
01-08-2023,Gujarat,Bottle gourd,1500,2500
01-08-2023,Gujarat,Brinjal,2500,3500
01-08-2023,Gujarat,Cabbage,2300,2400
01-08-2023,Gujarat,Cauliflower,3000,3500
01-08-2023,Gujarat,Onion,900,1650
01-08-2023,Gujarat,Potato,900,1250
01-08-2023,Gujarat,Wheat,2000,2300
01-08-2023,Gujarat,Bajra(Pearl Millet/Cumbu),2080,2380
01-08-2023,Gujarat,Castor Seed,6225,6375
01-08-2023,Gujarat,Mustard,5205,5260
01-08-2023,Gujarat,Paddy(Dhan)(Common),1675,2250
01-08-2023,Gujarat,Wheat,2200,2690
