Year,State,Crop,Min Price,Max Price
25-08-2024,Telangana,Water Melon,7323.05,8246.08
25-08-2024,Telangana,Chikoos(Sapota),2915.32,7473.37
25-08-2024,Telangana,Coconut Oil,3597.7,6744.37
25-08-2024,West Bengal,Gur(Jaggery),7932.78,9965.77
25-08-2024,West Bengal,Tinda,3397.56,7843.08
25-08-2024,West Bengal,Castor Seed,7037.06,9709.53
25-08-2024,West Bengal,White Pumpkin,3631.9,6001.7
25-08-2024,West Bengal,Pegeon Pea (Arhar Fali),4905.76,6118.03
25-08-2024,Goa,Banana - Green,7385.56,9476.14
25-08-2024,Goa,Moath Dal,3494.16,5634.41
25-08-2024,Goa,Round gourd,3301.42,4904.56
25-08-2024,Goa,Turmeric,5338.14,8670.87
25-08-2024,Goa,Season Leaves,7152.51,9814.64
25-08-2024,Andaman and Nicobar,Dry Chillies,6038.61,9922.4
25-08-2024,Andaman and Nicobar,Mango,4744.16,8194.85
25-08-2024,Andaman and Nicobar,Cummin Seed(Jeera),3189.03,3708.12
25-08-2024,Andaman and Nicobar,Fish,2428.85,4021.72
25-08-2024,Andaman and Nicobar,Spinach,7901.99,8556.36
09-09-2024,Gujarat,Ghee,2529.8,3646.87
09-09-2024,Gujarat,Gingelly Oil,7327.63,9802.1
09-09-2024,Gujarat,Sabu Dan,6733.39,8228.48
09-09-2024,Gujarat,Kabuli Chana(Chickpeas-White),4302.7,7697.78
09-09-2024,Gujarat,Bottle gourd,6385.52,7223.55
09-09-2024,Haryana,Castor Seed,6692.88,9620.61
09-09-2024,Haryana,Rubber,3898.01,9031.05
09-09-2024,Haryana,Chapparad Avare,5964.3,9982.58
09-09-2024,Haryana,Grapes,5583.33,9928.94
09-09-2024,Haryana,Same/Savi,3352.44,5686.08
09-09-2024,Himachal Pradesh,Neem Seed,6621.49,9283.9
09-09-2024,Himachal Pradesh,Kakada,5084.72,9987.57
09-09-2024,Himachal Pradesh,Arecanut(Betelnut/Supari),6044.41,9654.47
09-09-2024,Himachal Pradesh,Chilly Capsicum,4792.6,5292.63
09-09-2024,Himachal Pradesh,Jarbara,5691.65,6260.15
09-09-2024,Kerala,Chrysanthemum(Loose),4642.36,8591.26
09-09-2024,Kerala,Chikoos(Sapota),7392.18,7938.84
09-09-2024,Kerala,Goat,6450.74,7569.58
09-09-2024,Kerala,Groundnut,4637.92,9486.51
09-09-2024,Kerala,Pineapple,3627.88,7806.19
09-09-2024,Nagaland,Duster Beans,4560.47,6018.58
09-09-2024,Nagaland,Turmeric,7251.13,9758.94
09-09-2024,Nagaland,Sunflower,2999.7,6025.75
09-09-2024,Nagaland,Firewood,4015.37,8762.73
09-09-2024,Nagaland,Green Gram Dal (Moong Dal),3428.72,7909.77
09-09-2024,Odisha,White Peas,7096.19,8406.99
09-09-2024,Odisha,Cowpea(Veg),2970,8777.45
09-09-2024,Odisha,Turmeric,2616.97,8993.67
09-09-2024,Odisha,Coriander(Leaves),3039.15,8146.43
09-09-2024,Odisha,Copra,7871.17,8488.46
09-09-2024,Punjab,Papaya (Raw),3405.33,4674
09-09-2024,Punjab,Ox,6859.79,9976.19
09-09-2024,Punjab,Niger Seed (Ramtil),4421.07,8046.14
09-09-2024,Punjab,Turnip,7213.26,8792.63
09-09-2024,Punjab,French Beans (Frasbean),7252.14,7845.45
09-09-2024,Rajasthan,Coriander(Leaves),7175.87,9083.88
09-09-2024,Rajasthan,Cashewnuts,6975.35,8574.54
09-09-2024,Rajasthan,Rice,2790.93,6823.09
09-09-2024,Rajasthan,Bengal Gram(Gram)(Whole),6458.94,7850.6
09-09-2024,Rajasthan,Sabu Dan,7969.01,9415.17
09-09-2024,Tripura,Goat,7289.44,8292.14
09-09-2024,Tripura,Jack Fruit,7626.4,8183.95
09-09-2024,Tripura,Arhar Dal(Tur Dal),7495.67,9089.46
09-09-2024,Tripura,Corriander seed,4672.41,9609.44
09-09-2024,Tripura,Groundnut (Split),2601.2,9296.23
09-09-2024,Uttar Pradesh,Guar,6146.17,8683.07
09-09-2024,Uttar Pradesh,Neem Seed,7613.34,8129.46
09-09-2024,Uttar Pradesh,Spinach,7371.24,9892.56
09-09-2024,Uttar Pradesh,Wheat,5241.5,8173.74
09-09-2024,Uttar Pradesh,Rose(Loose)),4031.61,5499.67
09-09-2024,Uttrakhand,Kakada,4539.23,8462.44
09-09-2024,Uttrakhand,Bunch Beans,3066.7,6050.69
09-09-2024,Uttrakhand,Sunflower,3366.86,9181.9
09-09-2024,Uttrakhand,Ajwan,6200.37,7045.82
09-09-2024,Uttrakhand,Long Melon(Kakri),6579.27,8414.12
09-09-2024,Andhra Pradesh,Peas(Dry),5671.89,6905.69
09-09-2024,Andhra Pradesh,Cow,3632.74,6977.16
09-09-2024,Andhra Pradesh,Banana - Green,5467.09,8089.78
09-09-2024,Andhra Pradesh,Indian Beans (Seam),5333.25,6448.85
09-09-2024,Andhra Pradesh,Bunch Beans,5626.83,8060.86
09-09-2024,Bihar,Jarbara,6631.74,9263.26
09-09-2024,Bihar,Lemon,2827.51,3357.41
09-09-2024,Bihar,Gingelly Oil,4458.43,8617.74
09-09-2024,Bihar,Arhar Dal(Tur Dal),3038.97,5976.07
09-09-2024,Bihar,Suva (Dill Seed),2975.66,5853.31
09-09-2024,Chandigarh,Ghee,5400.75,8222.66
09-09-2024,Chandigarh,Seemebadnekai,4479.94,8024.15
09-09-2024,Chandigarh,Amaranthus,5177.04,9699.57
09-09-2024,Chandigarh,Coconut Oil,3612.12,4157.32
09-09-2024,Chandigarh,Yam (Ratalu),7766.42,8539.41
09-09-2024,Chattisgarh,Pumpkin,4402.4,5344.85
09-09-2024,Chattisgarh,Papaya (Raw),5703.64,6237.67
09-09-2024,Chattisgarh,Anthorium,5553.71,6964.3
09-09-2024,Chattisgarh,Mashrooms,2177.58,6393.71
09-09-2024,Chattisgarh,Maize,6006.5,9420.95
09-09-2024,Jammu and Kashmir,Sheep,7789.04,8597.5
09-09-2024,Jammu and Kashmir,Chow Chow,5843.15,9398.02
09-09-2024,Jammu and Kashmir,Lilly,3138.7,8498.52
09-09-2024,Jammu and Kashmir,Methi Seeds,5354.77,6358.27
09-09-2024,Jammu and Kashmir,Tinda,7197.39,8588.82
09-09-2024,Karnataka,Goat,6488.8,9849.88
09-09-2024,Karnataka,Cluster beans,7388.29,8755.78
09-09-2024,Karnataka,Sabu Dan,7904.52,8835.84
09-09-2024,Karnataka,Peas cod,2185.47,2996.41
09-09-2024,Karnataka,Green Peas,5756.58,7792.55
09-09-2024,Madhya Pradesh,Cauliflower,6038.37,8493.92
09-09-2024,Madhya Pradesh,Lentil (Masur)(Whole),4063.77,5014.14
09-09-2024,Madhya Pradesh,Sugar,6685.4,9622.29
09-09-2024,Madhya Pradesh,Green Gram (Moong)(Whole),7978.21,9533.91
09-09-2024,Madhya Pradesh,Groundnut,3901.68,7341.13
09-09-2024,Maharashtra,Banana,5176.29,8444.7
09-09-2024,Maharashtra,Green Fodder,6283.23,9483.31
09-09-2024,Maharashtra,Marigold(Calcutta),5934.53,7154.66
09-09-2024,Maharashtra,Cocoa,3269.96,8687.16
09-09-2024,Maharashtra,Nutmeg,3824.68,4448.55
09-09-2024,Meghalaya,Apple,4352.87,8760.71
09-09-2024,Meghalaya,Papaya,5175.92,8275.11
09-09-2024,Meghalaya,Broomstick(Flower Broom),5119.38,7233.66
09-09-2024,Meghalaya,Coconut Oil,2857.15,7966.62
09-09-2024,Meghalaya,Rajgir,2323.09,5311.57
09-09-2024,NCT of Delhi,Indian Beans (Seam),7027.43,7623.95
09-09-2024,NCT of Delhi,Spinach,3186.8,8880.38
09-09-2024,NCT of Delhi,Amphophalus,6537.51,8336.99
09-09-2024,NCT of Delhi,Groundnut,5982.01,7495.78
09-09-2024,NCT of Delhi,Kulthi(Horse Gram),6410.62,8069.68
09-09-2024,Pondicherry,Elephant Yam (Suran),5838.8,6907.03
09-09-2024,Pondicherry,Turnip,5770.86,7436.69
09-09-2024,Pondicherry,Nutmeg,5485.26,7454.9
09-09-2024,Pondicherry,Guava,3696.83,8260.68
09-09-2024,Pondicherry,Turmeric,2197.42,8877.72
09-09-2024,Tamil Nadu,Lentil (Masur)(Whole),3805.71,6172.23
09-09-2024,Tamil Nadu,Pepper ungarbled,6667.26,8473.88
09-09-2024,Tamil Nadu,Marigold(loose),5131.32,6051.03
09-09-2024,Tamil Nadu,Jaffri,7432.78,9971.83
09-09-2024,Tamil Nadu,Arhar (Tur/Red Gram)(Whole),7064.79,7624.01
09-09-2024,Telangana,Masur Dal,7054.43,8377.15
09-09-2024,Telangana,Marigold(loose),4594.88,9964.35
09-09-2024,Telangana,Cocoa,6264.41,8064.86
09-09-2024,Telangana,Ghee,5239.45,7904.94
09-09-2024,Telangana,Almond(Badam),5302.57,6235.22
09-09-2024,West Bengal,Cucumbar(Kheera),6232.81,8994.11
09-09-2024,West Bengal,Mashrooms,4238.6,7313.44
09-09-2024,West Bengal,Niger Seed (Ramtil),5209.28,8415.12
09-09-2024,West Bengal,Cauliflower,2614.67,6540.65
09-09-2024,West Bengal,Mustard,3820.2,7486.88
09-09-2024,Goa,Goat,3541.45,6980.77
09-09-2024,Goa,Marigold(loose),4960.58,6082.9
09-09-2024,Goa,Patti Calcutta,2816.39,8016.72
09-09-2024,Goa,Cherry,4367.78,7182.02
09-09-2024,Goa,Elephant Yam (Suran),4478.6,9719.28
09-09-2024,Andaman and Nicobar,Chow Chow,3214.39,7398.46
09-09-2024,Andaman and Nicobar,Rajgir,3992.7,6830.09
09-09-2024,Andaman and Nicobar,Sunflower,6526.79,8373.42
09-09-2024,Andaman and Nicobar,Peas Wet,4753.01,6184.98
09-09-2024,Andaman and Nicobar,Groundnut,3411.95,6037.63
24-09-2024,Gujarat,Suvarna Gadde,7345.8,7992.09
24-09-2024,Gujarat,Leafy Vegetable,7669.14,8580.73
24-09-2024,Gujarat,Tomato,5995.01,7409.33
24-09-2024,Gujarat,Calf,5521.68,6478.02
24-09-2024,Gujarat,Mousambi(Sweet Lime),7942.6,8867.61
24-09-2024,Haryana,Tamarind Seed,7646.95,8435.79
24-09-2024,Haryana,Pointed gourd (Parval),6638.57,8796.83
24-09-2024,Haryana,White Pumpkin,6322.01,8319.13
24-09-2024,Haryana,Kodo Millet(Varagu),2793.87,9480.74
24-09-2024,Haryana,Sponge gourd,4647.07,9016.05
24-09-2024,Himachal Pradesh,Kakada,4211.82,7350.02
24-09-2024,Himachal Pradesh,Kabuli Chana(Chickpeas-White),3852.3,7064.03
24-09-2024,Himachal Pradesh,Ashgourd,6670.82,9003.83
24-09-2024,Himachal Pradesh,Ridgeguard(Tori),4002.93,5140.81
24-09-2024,Himachal Pradesh,Groundnut,6409.57,7481.56
24-09-2024,Kerala,Field Pea,4007.34,4528.25
24-09-2024,Kerala,Peach,6701.64,8242.54
24-09-2024,Kerala,Onion,2241.33,3103.13
24-09-2024,Kerala,Brinjal,3261.35,8514.4
24-09-2024,Kerala,Chili Red,5490.54,6697.01
24-09-2024,Nagaland,Snakeguard,5140.27,8726.93
24-09-2024,Nagaland,Mango (Raw-Ripe),2010.3,3644.52
24-09-2024,Nagaland,Cardamoms,7537,9960.73
24-09-2024,Nagaland,Thondekai,3900.58,6280.28
24-09-2024,Nagaland,Alsandikai,5688.68,7727.55
24-09-2024,Odisha,Raibel,3688.74,5979.21
24-09-2024,Odisha,Leafy Vegetable,6276.1,8814.2
24-09-2024,Odisha,Tube Rose(Single),3616.63,7227.2
24-09-2024,Odisha,Rose(Local),4914.24,9908.24
24-09-2024,Odisha,Indian Beans (Seam),4581.25,5775.86
24-09-2024,Punjab,Bull,3267,8940.01
24-09-2024,Punjab,Cardamoms,3408.22,4604.56
24-09-2024,Punjab,Cotton,6630.68,7222.62
24-09-2024,Punjab,Guava,5995.5,9835
24-09-2024,Punjab,Amla(Nelli Kai),3233.57,7167.48
24-09-2024,Rajasthan,Bitter gourd,7453.35,9127.81
24-09-2024,Rajasthan,Cowpea(Veg),3594.28,5186.26
24-09-2024,Rajasthan,Arecanut(Betelnut/Supari),7539.77,8225.19
24-09-2024,Rajasthan,Marigold(loose),2300.33,7904.64
24-09-2024,Rajasthan,Lilly,4644.11,6982.92
24-09-2024,Tripura,Amla(Nelli Kai),7222.74,9169.88
24-09-2024,Tripura,T.V. Cumbu,4529.28,8532.79
24-09-2024,Tripura,Apple,2078.17,5458.48
24-09-2024,Tripura,Same/Savi,2316.43,5532.13
24-09-2024,Tripura,Alasande Gram,5849.14,7146.25
24-09-2024,Uttar Pradesh,Little gourd (Kundru),5699.89,9766.87
24-09-2024,Uttar Pradesh,Same/Savi,3495.02,4323.94
24-09-2024,Uttar Pradesh,Linseed,3763.18,6561.37
24-09-2024,Uttar Pradesh,Wheat,2116.3,7906.54
24-09-2024,Uttar Pradesh,Cowpea (Lobia/Karamani),6905.33,9494.11
24-09-2024,Uttrakhand,Groundnut pods (raw),6184.69,6737.36
24-09-2024,Uttrakhand,Black pepper,3847.19,7435.17
24-09-2024,Uttrakhand,Coconut Oil,7691.12,9450.37
24-09-2024,Uttrakhand,Turnip,7510.24,8397.17
24-09-2024,Uttrakhand,Carrot,6722.2,9130.48
24-09-2024,Andhra Pradesh,Green Gram Dal (Moong Dal),5587.45,8728.2
24-09-2024,Andhra Pradesh,Coconut,4654.5,8716.9
24-09-2024,Andhra Pradesh,Jaffri,3822.1,6993.38
24-09-2024,Andhra Pradesh,Water Melon,2478.86,8269.14
24-09-2024,Andhra Pradesh,Patti Calcutta,7536.07,8566.91
24-09-2024,Bihar,Guar Seed(Cluster Beans Seed),2960.49,8867.97
24-09-2024,Bihar,Lemon,5304.06,7564.1
24-09-2024,Bihar,Kulthi(Horse Gram),6304.38,9909.47
24-09-2024,Bihar,Tinda,7276.52,8515.89
24-09-2024,Bihar,Taramira,6496.95,8730.57
24-09-2024,Chandigarh,Chili Red,3986.64,5334.79
24-09-2024,Chandigarh,Tube Rose(Single),4904.96,8488.86
24-09-2024,Chandigarh,Wood,7772.59,9130.4
24-09-2024,Chandigarh,Banana,7600.26,9254.51
24-09-2024,Chandigarh,Marigold(loose),4234.48,8750.1
24-09-2024,Chattisgarh,Bottle gourd,6844.87,9409.86
24-09-2024,Chattisgarh,Thondekai,2646.35,6593.28
24-09-2024,Chattisgarh,Maize,7110.15,9310.6
24-09-2024,Chattisgarh,Sheep,7299.48,8082.02
24-09-2024,Chattisgarh,Groundnut (Split),7906.86,8976.36
24-09-2024,Jammu and Kashmir,Paddy(Dhan)(Basmati),7951.63,9613.09
24-09-2024,Jammu and Kashmir,Ashgourd,7691.97,8556.2
24-09-2024,Jammu and Kashmir,Copra,3253.69,4906.14
24-09-2024,Jammu and Kashmir,Plum,5857.62,9124.94
24-09-2024,Jammu and Kashmir,Black Gram Dal (Urd Dal),4287.28,8928.84
24-09-2024,Karnataka,Rice,7018.36,8574.5
24-09-2024,Karnataka,Potato,2702.49,8981.98
24-09-2024,Karnataka,Methi Seeds,2238.67,8165.56
24-09-2024,Karnataka,Little gourd (Kundru),6096.99,7140.87
24-09-2024,Karnataka,Rajgir,7114.89,8649.61
24-09-2024,Madhya Pradesh,Coconut,7545.79,8404.98
24-09-2024,Madhya Pradesh,Rose(Loose)),3141.62,5413.01
24-09-2024,Madhya Pradesh,Coffee,7711.25,9612.46
24-09-2024,Madhya Pradesh,Yam,2439.92,9277.39
24-09-2024,Madhya Pradesh,Mahua,4117.49,9505.36
24-09-2024,Maharashtra,Karbuja(Musk Melon),5724.27,8675.13
24-09-2024,Maharashtra,Rajgir,6062.62,9921.19
24-09-2024,Maharashtra,Tobacco,5228.68,7137
24-09-2024,Maharashtra,Water Melon,3767.82,8165.31
24-09-2024,Maharashtra,Pear(Marasebu),5716.06,9665.34
24-09-2024,Meghalaya,Tube Rose(Single),2991.18,4669.73
24-09-2024,Meghalaya,Coconut,5828.87,9390.85
24-09-2024,Meghalaya,Leafy Vegetable,6509.76,8799.22
24-09-2024,Meghalaya,Nutmeg,3893.7,7629.23
24-09-2024,Meghalaya,She Buffalo,6542.16,8233.69
24-09-2024,NCT of Delhi,Linseed,7775.61,9510.09
24-09-2024,NCT of Delhi,Coconut Oil,3408.21,8926.26
24-09-2024,NCT of Delhi,Guava,4058.11,8766.26
24-09-2024,NCT of Delhi,Moath Dal,3769.03,7984.22
24-09-2024,NCT of Delhi,Wheat,5780.82,8441.69
24-09-2024,Pondicherry,Beans,6325.29,7211.96
24-09-2024,Pondicherry,Chrysanthemum(Loose),7355.84,8508.71
24-09-2024,Pondicherry,Suvarna Gadde,4842.92,8368.25
24-09-2024,Pondicherry,Black Gram (Urd Beans)(Whole),4622.83,7386.6
24-09-2024,Pondicherry,Ridgeguard(Tori),7775.08,8495.4
24-09-2024,Tamil Nadu,Peas(Dry),7858.46,8591.53
24-09-2024,Tamil Nadu,Tube Rose(Single),3509.52,9517.51
24-09-2024,Tamil Nadu,Dry Chillies,3935,8213.16
24-09-2024,Tamil Nadu,Soanf,5838.07,9061.35
24-09-2024,Tamil Nadu,French Beans (Frasbean),7601.41,9671.49
24-09-2024,Telangana,Paddy(Dhan)(Common),7662.97,9912.77
24-09-2024,Telangana,Cabbage,7474.96,9014.19
24-09-2024,Telangana,Colacasia,4048.97,4637.23
24-09-2024,Telangana,Tube Rose(Double),7777.79,8301.58
24-09-2024,Telangana,Bull,6096,8899.6
24-09-2024,West Bengal,Dry Fodder,3341.37,9788.05
24-09-2024,West Bengal,Coconut Seed,2920.81,9211.1
24-09-2024,West Bengal,Thinai (Italian Millet),2687.96,8110.56
24-09-2024,West Bengal,Capsicum,4522.73,6658.63
24-09-2024,West Bengal,Corriander seed,7336.18,9743.26
24-09-2024,Goa,Jarbara,2381.62,4643.07
24-09-2024,Goa,Banana - Green,4390.72,5618.93
24-09-2024,Goa,Castor Seed,6739.91,7473.49
24-09-2024,Goa,White Pumpkin,3657.37,9938.58
24-09-2024,Goa,Sunflower,6715.65,9182.97
24-09-2024,Andaman and Nicobar,Snakeguard,2709.72,4470.44
24-09-2024,Andaman and Nicobar,Dry Chillies,5041.14,6135.24
24-09-2024,Andaman and Nicobar,Yam,7498.54,8877.16
24-09-2024,Andaman and Nicobar,Arhar (Tur/Red Gram)(Whole),2528.1,6768.07
24-09-2024,Andaman and Nicobar,Beans,6274.3,9442.88
09-10-2024,Gujarat,Indian Beans (Seam),4489.97,7208.92
09-10-2024,Gujarat,Chow Chow,5940.31,8774.99
09-10-2024,Gujarat,Amla(Nelli Kai),3572.82,4711.47
09-10-2024,Gujarat,Beetroot,7660.88,9849.18
09-10-2024,Gujarat,Turnip,4138.83,8767.11
09-10-2024,Haryana,Fish,6793.44,8698.36
09-10-2024,Haryana,Peas(Dry),5952.52,9515.31
09-10-2024,Haryana,Jowar(Sorghum),6728.92,7438.6
09-10-2024,Haryana,Onion Green,6032.6,8599.66
09-10-2024,Haryana,Mango (Raw-Ripe),4041.45,5903.36
09-10-2024,Himachal Pradesh,Lotus,2631.73,4844.6
09-10-2024,Himachal Pradesh,Beetroot,7596.52,9350.14
09-10-2024,Himachal Pradesh,Leafy Vegetable,7836.76,9074.04
09-10-2024,Himachal Pradesh,He Buffalo,3463.96,9261.17
09-10-2024,Himachal Pradesh,Gram Raw(Chholia),4932.53,9483.08
09-10-2024,Kerala,Almond(Badam),7840.18,8430.13
09-10-2024,Kerala,Resinwood,7724.05,9195.51
09-10-2024,Kerala,Castor Seed,6422.6,7295.34
09-10-2024,Kerala,Rubber,6449.37,7596.3
09-10-2024,Kerala,Duck,7604.4,8805.52
09-10-2024,Nagaland,Methi(Leaves),3202.79,9689.96
09-10-2024,Nagaland,Apple,5530.61,8100.32
09-10-2024,Nagaland,Duster Beans,5873.93,8417.76
09-10-2024,Nagaland,Kakada,6115.59,8566.17
09-10-2024,Nagaland,Ground Nut Seed,6016.7,7365.77
09-10-2024,Odisha,Bengal Gram Dal (Chana Dal),2553.15,8801.01
09-10-2024,Odisha,Little gourd (Kundru),5526.18,8016.59
09-10-2024,Odisha,Cowpea(Veg),6516.35,9304.17
09-10-2024,Odisha,Mustard Oil,7832.73,9762.4
09-10-2024,Odisha,Methi(Leaves),6953.85,9750.86
09-10-2024,Punjab,Cow,3260.59,4093.39
09-10-2024,Punjab,Tapioca,2798.31,5766.83
09-10-2024,Punjab,Thinai (Italian Millet),4317.39,4975.95
09-10-2024,Punjab,Tamarind Seed,4721.81,9966.04
09-10-2024,Punjab,Groundnut pods (raw),7756.71,9205.59
09-10-2024,Rajasthan,Black pepper,6365.1,7263.99
09-10-2024,Rajasthan,T.V. Cumbu,3156.9,8245.94
09-10-2024,Rajasthan,Arhar (Tur/Red Gram)(Whole),2312.5,5668
09-10-2024,Rajasthan,Rose(Local),6950.58,8587.79
09-10-2024,Rajasthan,Calf,4779.05,8083.87
09-10-2024,Tripura,Cauliflower,3489.36,9944.42
09-10-2024,Tripura,Almond(Badam),2090.09,3769.48
09-10-2024,Tripura,Ghee,7267.18,8005.53
09-10-2024,Tripura,Kartali (Kantola),6539.34,8738.65
09-10-2024,Tripura,Jarbara,2352.18,5431.87
09-10-2024,Uttar Pradesh,Bitter gourd,7260.44,9515.92
09-10-2024,Uttar Pradesh,Mahua,7452.06,9157.54
09-10-2024,Uttar Pradesh,Barley (Jau),5195.82,5816.02
09-10-2024,Uttar Pradesh,Pineapple,5328.75,6214.42
09-10-2024,Uttar Pradesh,Kodo Millet(Varagu),4586.4,9320.17
09-10-2024,Uttrakhand,Marigold(loose),2418.47,4516.59
09-10-2024,Uttrakhand,Surat Beans (Papadi),5567.77,9541.02
09-10-2024,Uttrakhand,Groundnut (Split),6498.99,7704.19
09-10-2024,Uttrakhand,Beans,6506.52,9427.02
09-10-2024,Uttrakhand,Sunflower,5959.79,7978.83
09-10-2024,Andhra Pradesh,Methi(Leaves),5970.67,8905.53
09-10-2024,Andhra Pradesh,Cock,4396.73,5998.84
09-10-2024,Andhra Pradesh,Jowar(Sorghum),2771.76,4571.42
09-10-2024,Andhra Pradesh,Cloves,7204.03,8201.69
09-10-2024,Andhra Pradesh,Paddy(Dhan)(Basmati),6150.18,8547.2
09-10-2024,Bihar,Yam,2434.3,9684.73
09-10-2024,Bihar,Wood,6895.76,9575.22
09-10-2024,Bihar,Green Gram (Moong)(Whole),4980.57,7061.1
09-10-2024,Bihar,Water Melon,7852.85,8829.02
09-10-2024,Bihar,Onion,2402.92,3282.78
09-10-2024,Chandigarh,Ragi (Finger Millet),5467.99,8426.15
09-10-2024,Chandigarh,Goat,4218.53,6962.53
09-10-2024,Chandigarh,Mashrooms,5831.86,9356.45
09-10-2024,Chandigarh,Tomato,2067.02,4167.7
09-10-2024,Chandigarh,Chapparad Avare,6571.76,8769.46
09-10-2024,Chattisgarh,Rose(Local),6473.6,8893.62
09-10-2024,Chattisgarh,White Pumpkin,7179.2,7723.91
09-10-2024,Chattisgarh,Safflower,2760.13,8118.44
09-10-2024,Chattisgarh,Elephant Yam (Suran),6004.12,7080.58
09-10-2024,Chattisgarh,Potato,5347.99,6731.71
09-10-2024,Jammu and Kashmir,Firewood,3883.24,5362.46
09-10-2024,Jammu and Kashmir,Mataki,3691.78,6177.48
09-10-2024,Jammu and Kashmir,Bengal Gram(Gram)(Whole),6114.4,6870.69
09-10-2024,Jammu and Kashmir,Mustard Oil,4397.06,5157.17
09-10-2024,Jammu and Kashmir,Sweet Pumpkin,3663.42,7196.79
09-10-2024,Karnataka,Rajgir,7286.17,9462.56
09-10-2024,Karnataka,Black Gram Dal (Urd Dal),7079.55,8472.15
09-10-2024,Karnataka,Alsandikai,4387.34,6510.17
09-10-2024,Karnataka,Carnation,4285.1,8801.82
09-10-2024,Karnataka,Arecanut(Betelnut/Supari),7608.48,8328.54
09-10-2024,Madhya Pradesh,He Buffalo,7076.06,8613.62
09-10-2024,Madhya Pradesh,Peas cod,4597.49,9187.47
09-10-2024,Madhya Pradesh,Dry Chillies,5478.28,8165.07
09-10-2024,Madhya Pradesh,Chilly Capsicum,6691.3,8381.4
09-10-2024,Madhya Pradesh,Nutmeg,2040.04,9566.25
09-10-2024,Maharashtra,Dry Fodder,5648.79,6710.48
09-10-2024,Maharashtra,Tube Rose(Single),5167.29,7845.72
09-10-2024,Maharashtra,Sheep,5319.89,7275.01
09-10-2024,Maharashtra,Castor Seed,5416,7848.41
09-10-2024,Maharashtra,Cloves,4940.81,7682.58
09-10-2024,Meghalaya,Orchid,3181.9,8913.67
09-10-2024,Meghalaya,Jack Fruit,5209.61,6601.99
09-10-2024,Meghalaya,Pear(Marasebu),7236.26,8796.27
09-10-2024,Meghalaya,Cluster beans,6627.53,7647.82
09-10-2024,Meghalaya,Guava,6747.97,7361.41
09-10-2024,NCT of Delhi,Capsicum,3716.95,7517.86
09-10-2024,NCT of Delhi,Chow Chow,3680.29,4779.93
09-10-2024,NCT of Delhi,Leafy Vegetable,5232.27,9520.98
09-10-2024,NCT of Delhi,Alasande Gram,5910.84,8397.27
09-10-2024,NCT of Delhi,Chikoos(Sapota),6624.73,9441.4
09-10-2024,Pondicherry,Ginger(Green),4943.52,7652.56
09-10-2024,Pondicherry,Turmeric,4346.34,5178.36
09-10-2024,Pondicherry,Spinach,7640.47,9394.14
09-10-2024,Pondicherry,Lime,5333.13,6016.54
09-10-2024,Pondicherry,Jarbara,2364.78,2942.44
09-10-2024,Tamil Nadu,Peas(Dry),2130.46,7330.08
09-10-2024,Tamil Nadu,Beetroot,3573.29,8295.71
09-10-2024,Tamil Nadu,Lotus,4269.75,5570.86
09-10-2024,Tamil Nadu,Leafy Vegetable,6613.51,8567.92
09-10-2024,Tamil Nadu,Litchi,4220.13,7082.4
09-10-2024,Telangana,Kabuli Chana(Chickpeas-White),2809.62,5823.58
09-10-2024,Telangana,Ragi (Finger Millet),6254.13,7296.15
09-10-2024,Telangana,Potato,4786.55,7168.61
09-10-2024,Telangana,Thinai (Italian Millet),2691.06,6389.14
09-10-2024,Telangana,Sweet Pumpkin,4406.08,6585.11
09-10-2024,West Bengal,Banana,7635.74,9581.58
09-10-2024,West Bengal,Raddish,6496.7,8280.63
09-10-2024,West Bengal,Sponge gourd,6304.19,7967.15
09-10-2024,West Bengal,Tapioca,7187.73,8271.61
09-10-2024,West Bengal,Litchi,6029.35,8622.27
09-10-2024,Goa,Long Melon(Kakri),5659.07,8413.55
09-10-2024,Goa,Custard Apple (Sharifa),7793.46,9722.59
09-10-2024,Goa,Jarbara,6480.28,9460.41
09-10-2024,Goa,Karbuja(Musk Melon),4443.87,9677.39
09-10-2024,Goa,Soyabean,5235.96,6665.55
09-10-2024,Andaman and Nicobar,Suva (Dill Seed),4519.93,8238.64
09-10-2024,Andaman and Nicobar,Pineapple,6099.71,9749.66
09-10-2024,Andaman and Nicobar,Bunch Beans,6872.34,7700.17
09-10-2024,Andaman and Nicobar,Methi Seeds,3865.35,8003.32
09-10-2024,Andaman and Nicobar,Wood,2583.25,8457.79
24-10-2024,Gujarat,Soyabean,6349.12,8962.91
24-10-2024,Gujarat,Chili Red,6672.6,8058.25
24-10-2024,Gujarat,Tomato,4721.34,7746.75
24-10-2024,Gujarat,Tapioca,5214.68,9764.33
24-10-2024,Gujarat,Bull,2456.36,5461.38
24-10-2024,Haryana,Mustard,6596.95,9243.45
24-10-2024,Haryana,Jowar(Sorghum),4998.51,8928.36
24-10-2024,Haryana,Groundnut (Split),3760.93,8121.44
24-10-2024,Haryana,Chikoos(Sapota),5129.16,7626.5
24-10-2024,Haryana,Arhar Dal(Tur Dal),5061.58,8397.4
24-10-2024,Himachal Pradesh,Bunch Beans,7489.27,8213.77
24-10-2024,Himachal Pradesh,Peach,5251,8503.38
24-10-2024,Himachal Pradesh,Lotus,6413.97,7257.76
